sample_id,orig_path,edited_path,reversed_path,source_side,target_side,edit_magnitude,reverse_error
sample_2857,experiment/laterality/edits/sample_2857_original.png,experiment/laterality/edits/sample_2857_edited.png,experiment/laterality/edits/sample_2857_reversed.png,left,right,4.098040,0.003721
sample_2858,experiment/laterality/edits/sample_2858_original.png,experiment/laterality/edits/sample_2858_edited.png,experiment/laterality/edits/sample_2858_reversed.png,left,right,4.556695,0.002876
sample_2859,experiment/laterality/edits/sample_2859_original.png,experiment/laterality/edits/sample_2859_edited.png,experiment/laterality/edits/sample_2859_reversed.png,left,right,4.689031,0.005205
sample_2860,experiment/laterality/edits/sample_2860_original.png,experiment/laterality/edits/sample_2860_edited.png,experiment/laterality/edits/sample_2860_reversed.png,left,right,4.221758,0.003015
sample_2861,experiment/laterality/edits/sample_2861_original.png,experiment/laterality/edits/sample_2861_edited.png,experiment/laterality/edits/sample_2861_reversed.png,left,right,5.252028,0.003464
sample_2862,experiment/laterality/edits/sample_2862_original.png,experiment/laterality/edits/sample_2862_edited.png,experiment/laterality/edits/sample_2862_reversed.png,left,right,6.047316,0.005900
sample_2863,experiment/laterality/edits/sample_2863_original.png,experiment/laterality/edits/sample_2863_edited.png,experiment/laterality/edits/sample_2863_reversed.png,right,left,4.769893,0.006043
sample_2864,experiment/laterality/edits/sample_2864_original.png,experiment/laterality/edits/sample_2864_edited.png,experiment/laterality/edits/sample_2864_reversed.png,right,left,4.396900,0.004279
sample_2865,experiment/laterality/edits/sample_2865_original.png,experiment/laterality/edits/sample_2865_edited.png,experiment/laterality/edits/sample_2865_reversed.png,right,left,4.581771,0.003509
sample_2866,experiment/laterality/edits/sample_2866_original.png,experiment/laterality/edits/sample_2866_edited.png,experiment/laterality/edits/sample_2866_reversed.png,right,left,4.411633,0.002305
sample_2867,experiment/laterality/edits/sample_2867_original.png,experiment/laterality/edits/sample_2867_edited.png,experiment/laterality/edits/sample_2867_reversed.png,left,right,4.581098,0.002792
sample_2868,experiment/laterality/edits/sample_2868_original.png,experiment/laterality/edits/sample_2868_edited.png,experiment/laterality/edits/sample_2868_reversed.png,right,left,4.093123,0.002968
sample_2869,experiment/laterality/edits/sample_2869_original.png,experiment/laterality/edits/sample_2869_edited.png,experiment/laterality/edits/sample_2869_reversed.png,right,left,5.078255,0.006544
sample_2870,experiment/laterality/edits/sample_2870_original.png,experiment/laterality/edits/sample_2870_edited.png,experiment/laterality/edits/sample_2870_reversed.png,left,right,4.982742,0.002654
sample_2871,experiment/laterality/edits/sample_2871_original.png,experiment/laterality/edits/sample_2871_edited.png,experiment/laterality/edits/sample_2871_reversed.png,left,right,4.970398,0.002228
sample_2872,experiment/laterality/edits/sample_2872_original.png,experiment/laterality/edits/sample_2872_edited.png,experiment/laterality/edits/sample_2872_reversed.png,left,right,3.790223,0.004992
sample_2873,experiment/laterality/edits/sample_2873_original.png,experiment/laterality/edits/sample_2873_edited.png,experiment/laterality/edits/sample_2873_reversed.png,left,right,4.338084,0.003151
sample_2874,experiment/laterality/edits/sample_2874_original.png,experiment/laterality/edits/sample_2874_edited.png,experiment/laterality/edits/sample_2874_reversed.png,right,left,5.354930,0.002843
sample_2875,experiment/laterality/edits/sample_2875_original.png,experiment/laterality/edits/sample_2875_edited.png,experiment/laterality/edits/sample_2875_reversed.png,right,left,3.238325,0.005449
sample_2876,experiment/laterality/edits/sample_2876_original.png,experiment/laterality/edits/sample_2876_edited.png,experiment/laterality/edits/sample_2876_reversed.png,left,right,4.661427,0.003670
sample_2877,experiment/laterality/edits/sample_2877_original.png,experiment/laterality/edits/sample_2877_edited.png,experiment/laterality/edits/sample_2877_reversed.png,left,right,5.290744,0.002553
sample_2878,experiment/laterality/edits/sample_2878_original.png,experiment/laterality/edits/sample_2878_edited.png,experiment/laterality/edits/sample_2878_reversed.png,right,left,4.942200,0.003685
sample_2879,experiment/laterality/edits/sample_2879_original.png,experiment/laterality/edits/sample_2879_edited.png,experiment/laterality/edits/sample_2879_reversed.png,right,left,4.597066,0.002182
sample_2880,experiment/laterality/edits/sample_2880_original.png,experiment/laterality/edits/sample_2880_edited.png,experiment/laterality/edits/sample_2880_reversed.png,right,left,4.114503,0.004093
sample_2881,experiment/laterality/edits/sample_2881_original.png,experiment/laterality/edits/sample_2881_edited.png,experiment/laterality/edits/sample_2881_reversed.png,right,left,5.187248,0.003109
sample_2882,experiment/laterality/edits/sample_2882_original.png,experiment/laterality/edits/sample_2882_edited.png,experiment/laterality/edits/sample_2882_reversed.png,left,right,5.083816,0.002945
sample_2883,experiment/laterality/edits/sample_2883_original.png,experiment/laterality/edits/sample_2883_edited.png,experiment/laterality/edits/sample_2883_reversed.png,left,right,5.459889,0.002356
sample_2884,experiment/laterality/edits/sample_2884_original.png,experiment/laterality/edits/sample_2884_edited.png,experiment/laterality/edits/sample_2884_reversed.png,left,right,5.247416,0.003494
sample_2885,experiment/laterality/edits/sample_2885_original.png,experiment/laterality/edits/sample_2885_edited.png,experiment/laterality/edits/sample_2885_reversed.png,right,left,4.294931,0.002400
sample_2886,experiment/laterality/edits/sample_2886_original.png,experiment/laterality/edits/sample_2886_edited.png,experiment/laterality/edits/sample_2886_reversed.png,right,left,4.588268,0.002896
sample_2887,experiment/laterality/edits/sample_2887_original.png,experiment/laterality/edits/sample_2887_edited.png,experiment/laterality/edits/sample_2887_reversed.png,left,right,4.586318,0.002459
sample_2888,experiment/laterality/edits/sample_2888_original.png,experiment/laterality/edits/sample_2888_edited.png,experiment/laterality/edits/sample_2888_reversed.png,left,right,4.583137,0.003275
sample_2889,experiment/laterality/edits/sample_2889_original.png,experiment/laterality/edits/sample_2889_edited.png,experiment/laterality/edits/sample_2889_reversed.png,right,left,4.632288,0.003521
sample_2890,experiment/laterality/edits/sample_2890_original.png,experiment/laterality/edits/sample_2890_edited.png,experiment/laterality/edits/sample_2890_reversed.png,left,right,3.995265,0.002787
sample_2891,experiment/laterality/edits/sample_2891_original.png,experiment/laterality/edits/sample_2891_edited.png,experiment/laterality/edits/sample_2891_reversed.png,left,right,4.474596,0.005755
sample_2892,experiment/laterality/edits/sample_2892_original.png,experiment/laterality/edits/sample_2892_edited.png,experiment/laterality/edits/sample_2892_reversed.png,left,right,4.835455,0.002916
sample_2893,experiment/laterality/edits/sample_2893_original.png,experiment/laterality/edits/sample_2893_edited.png,experiment/laterality/edits/sample_2893_reversed.png,left,right,4.602671,0.002743
sample_2894,experiment/laterality/edits/sample_2894_original.png,experiment/laterality/edits/sample_2894_edited.png,experiment/laterality/edits/sample_2894_reversed.png,right,left,4.139598,0.005693
sample_2895,experiment/laterality/edits/sample_2895_original.png,experiment/laterality/edits/sample_2895_edited.png,experiment/laterality/edits/sample_2895_reversed.png,right,left,3.970944,0.004021
sample_2896,experiment/laterality/edits/sample_2896_original.png,experiment/laterality/edits/sample_2896_edited.png,experiment/laterality/edits/sample_2896_reversed.png,left,right,5.375223,0.002808
sample_2897,experiment/laterality/edits/sample_2897_original.png,experiment/laterality/edits/sample_2897_edited.png,experiment/laterality/edits/sample_2897_reversed.png,right,left,4.072918,0.003833
sample_2898,experiment/laterality/edits/sample_2898_original.png,experiment/laterality/edits/sample_2898_edited.png,experiment/laterality/edits/sample_2898_reversed.png,right,left,4.351632,0.003416
sample_2899,experiment/laterality/edits/sample_2899_original.png,experiment/laterality/edits/sample_2899_edited.png,experiment/laterality/edits/sample_2899_reversed.png,left,right,5.054061,0.004190
sample_2900,experiment/laterality/edits/sample_2900_original.png,experiment/laterality/edits/sample_2900_edited.png,experiment/laterality/edits/sample_2900_reversed.png,right,left,4.789660,0.004095
sample_2901,experiment/laterality/edits/sample_2901_original.png,experiment/laterality/edits/sample_2901_edited.png,experiment/laterality/edits/sample_2901_reversed.png,right,left,4.459774,0.004805
sample_2902,experiment/laterality/edits/sample_2902_original.png,experiment/laterality/edits/sample_2902_edited.png,experiment/laterality/edits/sample_2902_reversed.png,left,right,4.711206,0.003240
sample_2903,experiment/laterality/edits/sample_2903_original.png,experiment/laterality/edits/sample_2903_edited.png,experiment/laterality/edits/sample_2903_reversed.png,left,right,4.827656,0.002996
sample_2904,experiment/laterality/edits/sample_2904_original.png,experiment/laterality/edits/sample_2904_edited.png,experiment/laterality/edits/sample_2904_reversed.png,left,right,3.909798,0.003653
sample_2905,experiment/laterality/edits/sample_2905_original.png,experiment/laterality/edits/sample_2905_edited.png,experiment/laterality/edits/sample_2905_reversed.png,left,right,5.160821,0.002956
sample_2906,experiment/laterality/edits/sample_2906_original.png,experiment/laterality/edits/sample_2906_edited.png,experiment/laterality/edits/sample_2906_reversed.png,right,left,3.985198,0.003255
sample_2907,experiment/laterality/edits/sample_2907_original.png,experiment/laterality/edits/sample_2907_edited.png,experiment/laterality/edits/sample_2907_reversed.png,left,right,5.363510,0.003209
sample_2908,experiment/laterality/edits/sample_2908_original.png,experiment/laterality/edits/sample_2908_edited.png,experiment/laterality/edits/sample_2908_reversed.png,right,left,5.136099,0.006784
sample_2909,experiment/laterality/edits/sample_2909_original.png,experiment/laterality/edits/sample_2909_edited.png,experiment/laterality/edits/sample_2909_reversed.png,right,left,4.453156,0.004457
sample_2910,experiment/laterality/edits/sample_2910_original.png,experiment/laterality/edits/sample_2910_edited.png,experiment/laterality/edits/sample_2910_reversed.png,left,right,5.022520,0.003288
sample_2911,experiment/laterality/edits/sample_2911_original.png,experiment/laterality/edits/sample_2911_edited.png,experiment/laterality/edits/sample_2911_reversed.png,right,left,3.651322,0.005263
sample_2912,experiment/laterality/edits/sample_2912_original.png,experiment/laterality/edits/sample_2912_edited.png,experiment/laterality/edits/sample_2912_reversed.png,right,left,4.265739,0.003865
sample_2913,experiment/laterality/edits/sample_2913_original.png,experiment/laterality/edits/sample_2913_edited.png,experiment/laterality/edits/sample_2913_reversed.png,left,right,4.464857,0.003383
sample_2914,experiment/laterality/edits/sample_2914_original.png,experiment/laterality/edits/sample_2914_edited.png,experiment/laterality/edits/sample_2914_reversed.png,right,left,3.675191,0.003257
sample_2915,experiment/laterality/edits/sample_2915_original.png,experiment/laterality/edits/sample_2915_edited.png,experiment/laterality/edits/sample_2915_reversed.png,right,left,5.086219,0.003207
sample_2916,experiment/laterality/edits/sample_2916_original.png,experiment/laterality/edits/sample_2916_edited.png,experiment/laterality/edits/sample_2916_reversed.png,right,left,5.290769,0.002658
sample_2917,experiment/laterality/edits/sample_2917_original.png,experiment/laterality/edits/sample_2917_edited.png,experiment/laterality/edits/sample_2917_reversed.png,left,right,4.460786,0.004801
sample_2918,experiment/laterality/edits/sample_2918_original.png,experiment/laterality/edits/sample_2918_edited.png,experiment/laterality/edits/sample_2918_reversed.png,left,right,3.620026,0.003593
sample_2919,experiment/laterality/edits/sample_2919_original.png,experiment/laterality/edits/sample_2919_edited.png,experiment/laterality/edits/sample_2919_reversed.png,right,left,3.951558,0.003895
sample_2920,experiment/laterality/edits/sample_2920_original.png,experiment/laterality/edits/sample_2920_edited.png,experiment/laterality/edits/sample_2920_reversed.png,right,left,4.155557,0.006025
sample_2921,experiment/laterality/edits/sample_2921_original.png,experiment/laterality/edits/sample_2921_edited.png,experiment/laterality/edits/sample_2921_reversed.png,right,left,5.590433,0.002163
sample_2922,experiment/laterality/edits/sample_2922_original.png,experiment/laterality/edits/sample_2922_edited.png,experiment/laterality/edits/sample_2922_reversed.png,left,right,4.859839,0.003167
sample_2923,experiment/laterality/edits/sample_2923_original.png,experiment/laterality/edits/sample_2923_edited.png,experiment/laterality/edits/sample_2923_reversed.png,right,left,4.066401,0.005498
sample_2924,experiment/laterality/edits/sample_2924_original.png,experiment/laterality/edits/sample_2924_edited.png,experiment/laterality/edits/sample_2924_reversed.png,right,left,4.840719,0.003617
sample_2925,experiment/laterality/edits/sample_2925_original.png,experiment/laterality/edits/sample_2925_edited.png,experiment/laterality/edits/sample_2925_reversed.png,left,right,4.355849,0.002864
sample_2926,experiment/laterality/edits/sample_2926_original.png,experiment/laterality/edits/sample_2926_edited.png,experiment/laterality/edits/sample_2926_reversed.png,left,right,4.389810,0.002789
